red,green,blue,label
246,203,218,light
15,71,49,dark
248,151,228,light
225,216,215,light
148,185,198,light
188,217,147,light
135,167,241,light
94,9,7,dark
252,171,165,light
20,79,4,dark
114,94,59,dark
175,165,167,light
184,158,215,light
114,76,34,dark
63,65,19,dark
154,244,238,light
31,94,122,dark
63,117,17,dark
217,234,251,light
7,69,33,dark
149,224,222,light
131,173,189,light
18,47,117,dark
230,214,216,light
87,36,26,dark
172,148,129,light
136,130,240,light
9,40,37,dark
15,0,116,dark
142,222,195,light
5,32,108,dark
50,117,68,dark
189,157,211,light
106,91,42,dark
180,233,151,light
65,93,91,dark
41,3,0,dark
127,161,236,light
132,197,190,light
33,64,117,dark
21,71,104,dark
112,98,106,dark
13,50,39,dark
228,221,128,light
137,242,160,light
2,96,113,dark
81,110,26,dark
201,139,164,light
238,250,246,light
176,210,133,light
8,6,93,dark
59,101,22,dark
125,62,95,dark
245,146,171,light
188,141,152,light
220,233,229,light
206,241,189,light
237,183,165,light
22,89,108,dark
12,114,57,dark
33,57,71,dark
179,157,171,light
152,143,208,light
55,2,22,dark
168,193,159,light
20,12,4,dark
5,106,51,dark
89,110,20,dark
238,240,209,light
208,229,150,light
125,96,94,dark
74,107,114,dark
33,119,0,dark
124,26,47,dark
126,16,89,dark
10,4,80,dark
34,32,51,dark
49,44,49,dark
213,197,142,light
87,101,48,dark
43,86,41,dark
172,160,153,light
205,138,205,light
134,163,166,light
31,93,25,dark
7,58,82,dark
240,139,226,light
228,237,151,light
42,4,52,dark
64,109,15,dark
243,135,214,light
192,148,144,light
183,215,127,light
27,24,113,dark
21,55,20,dark
45,95,11,dark
12,85,46,dark
82,108,0,dark
41,79,76,dark
176,234,178,light
46,85,84,dark
75,76,11,dark
242,226,217,light
201,160,173,light
61,89,8,dark
247,207,184,light
190,171,202,light
176,195,198,light
154,195,193,light
245,128,168,light
8,1,50,dark
226,207,234,light
41,88,24,dark
35,20,79,dark
182,130,130,light
87,123,81,dark
175,145,217,light
146,248,236,light
1,46,31,dark
164,217,233,light
84,94,54,dark
193,167,135,light
223,250,133,light
162,145,199,light
205,253,159,light
122,124,95,dark
17,59,115,dark
84,50,80,dark
244,254,162,light
124,55,91,dark
163,194,151,light
2,85,78,dark
94,111,73,dark
169,154,237,light
11,80,24,dark
231,176,226,light
73,126,115,dark
204,137,194,light
53,50,10,dark
247,241,238,light
173,227,200,light
173,238,137,light
51,67,56,dark
8,73,20,dark
107,54,85,dark
173,253,233,light
141,144,178,light
76,88,48,dark
87,73,3,dark
27,11,57,dark
55,94,97,dark
135,162,178,light
128,242,139,light
121,0,35,dark
19,60,60,dark
177,229,183,light
45,9,71,dark
69,30,111,dark
173,138,224,light
164,231,177,light
70,50,89,dark
50,38,8,dark
150,202,251,light
81,58,119,dark
153,134,215,light
221,252,224,light
96,3,61,dark
17,105,57,dark
151,166,181,light
131,129,147,light
40,4,19,dark
90,39,47,dark
107,85,58,dark
72,95,9,dark
10,35,31,dark
219,147,154,light
89,29,9,dark
27,69,3,dark
109,7,68,dark
109,94,76,dark
251,187,170,light
94,84,78,dark
151,202,233,light
82,104,102,dark
153,244,213,light
53,93,27,dark
234,202,221,light
108,108,52,dark
158,214,222,light
185,208,208,light
60,66,111,dark
29,28,121,dark
102,54,16,dark
187,223,181,light
141,214,235,light
171,245,152,light
216,241,151,light
63,92,86,dark
191,225,134,light
166,180,230,light
135,164,180,light
72,70,20,dark
167,230,232,light
41,95,44,dark
41,85,29,dark
61,30,103,dark
248,183,181,light
39,51,41,dark
112,106,55,dark
211,162,144,light
13,108,102,dark
94,121,104,dark
182,245,177,light
13,97,23,dark
50,26,42,dark
76,12,62,dark
244,147,246,light
247,182,198,light
56,72,10,dark
242,251,242,light
54,85,1,dark
183,164,236,light
37,76,101,dark
193,199,154,light
1,63,36,dark
123,75,24,dark
42,29,66,dark
35,11,18,dark
111,78,97,dark
17,27,3,dark
199,149,242,light
9,37,90,dark
136,187,217,light
222,214,193,light
75,109,44,dark
158,199,249,light
199,162,248,light
200,173,135,light
1,58,62,dark
143,249,248,light
99,121,76,dark
94,35,93,dark
50,116,22,dark
210,190,193,light
209,236,140,light
192,228,130,light
15,41,57,dark
4,111,86,dark
247,236,179,light
77,88,54,dark
136,160,254,light
9,89,94,dark
73,92,8,dark
56,40,74,dark
150,135,212,light
70,113,76,dark
58,53,90,dark
110,76,125,dark
137,241,169,light
135,213,150,light
23,104,60,dark
0,57,98,dark
137,221,166,light
154,159,171,light
210,174,156,light
135,248,243,light
93,75,126,dark
79,71,123,dark
119,72,27,dark
163,149,226,light
239,140,229,light
48,50,51,dark
158,161,188,light
154,230,150,light
216,251,206,light
13,68,106,dark
165,145,183,light
174,135,158,light
232,248,204,light
13,92,77,dark
12,54,42,dark
247,218,229,light
27,102,69,dark
86,5,25,dark
123,63,20,dark
157,142,237,light
148,176,197,light
176,152,223,light
238,204,209,light
24,103,30,dark
107,65,57,dark
78,17,87,dark
128,137,204,light
194,223,143,light
220,153,148,light
133,203,235,light
99,81,77,dark
189,203,195,light
132,189,168,light
30,34,54,dark
168,145,137,light
115,23,27,dark
214,203,140,light
21,57,109,dark
113,90,103,dark
234,152,226,light
176,251,234,light
132,183,223,light
95,101,28,dark
239,206,180,light
166,204,219,light
73,65,101,dark
220,173,143,light
140,241,138,light
150,242,178,light
106,41,86,dark
206,243,150,light
40,8,63,dark
190,148,156,light
208,227,131,light
85,7,73,dark
251,142,152,light
50,65,30,dark
252,134,227,light
237,204,226,light
127,205,206,light
119,84,95,dark
209,254,197,light
226,194,139,light
11,76,54,dark
70,68,119,dark
168,234,189,light
199,234,209,light
200,207,223,light
58,44,87,dark
13,90,9,dark
1,124,84,dark
236,136,212,light
69,18,104,dark
11,101,123,dark
127,197,234,light
55,0,28,dark
238,213,254,light
127,169,147,light
17,71,103,dark
166,178,224,light
10,90,10,dark
125,90,10,dark
120,113,32,dark
197,168,217,light
212,230,223,light
58,34,62,dark
97,84,7,dark
243,159,151,light
77,106,101,dark
236,142,234,light
224,217,221,light
54,107,50,dark
27,35,116,dark
91,124,97,dark
155,142,178,light
64,2,125,dark
54,64,96,dark
184,131,228,light
163,240,133,light
89,13,21,dark
149,240,240,light
209,179,163,light
229,141,209,light
9,38,102,dark
87,6,70,dark
90,73,85,dark
217,194,140,light
111,68,0,dark
153,143,238,light
239,245,224,light
27,26,126,dark
137,198,132,light
134,137,174,light
185,161,238,light
83,105,9,dark
173,248,192,light
42,17,98,dark
137,189,250,light
251,228,193,light
182,247,181,light
163,142,192,light
88,39,45,dark
62,8,79,dark
238,156,222,light
205,137,194,light
175,193,214,light
248,186,149,light
66,120,19,dark
160,155,177,light
119,112,109,dark
100,120,123,dark
39,15,103,dark
93,29,0,dark
15,20,61,dark
139,238,184,light
241,237,143,light
66,111,79,dark
248,164,138,light
100,119,114,dark
249,185,221,light
162,250,148,light
9,11,60,dark
7,55,78,dark
115,35,46,dark
254,254,200,light
77,78,24,dark
161,213,202,light
82,111,45,dark
143,171,228,light
102,89,110,dark
168,245,168,light
53,63,26,dark
52,100,27,dark
189,238,170,light
246,218,182,light
72,106,61,dark
116,75,13,dark
180,219,216,light
189,198,188,light
92,90,120,dark
144,153,225,light
221,248,136,light
10,46,116,dark
186,234,192,light
75,35,54,dark
40,125,7,dark
92,91,57,dark
5,10,56,dark
25,9,69,dark
168,163,127,light
231,226,192,light
70,26,34,dark
38,24,57,dark
66,23,50,dark
43,84,18,dark
33,37,123,dark
211,210,236,light
193,225,239,light
38,16,74,dark
89,67,74,dark
55,50,102,dark
102,3,70,dark
157,134,160,light
84,114,61,dark
57,30,60,dark
232,161,128,light
209,130,131,light
82,74,9,dark
178,138,248,light
63,84,55,dark
223,144,204,light
97,13,47,dark
112,7,123,dark
187,148,163,light
225,213,195,light
37,100,89,dark
165,202,140,light
119,118,10,dark
61,54,64,dark
145,152,130,light
63,5,78,dark
148,170,194,light
27,121,98,dark
65,74,65,dark
142,250,214,light
151,196,240,light
105,76,37,dark
125,57,84,dark
226,176,251,light
241,223,176,light
207,212,162,light
217,129,188,light
107,114,58,dark
0,118,84,dark
198,182,191,light
154,127,162,light
69,57,126,dark
116,124,74,dark
149,207,203,light
108,35,39,dark
46,24,116,dark
239,143,216,light
72,116,112,dark
137,146,240,light
250,194,156,light
109,47,18,dark
39,41,27,dark
162,249,128,light
10,68,33,dark
70,22,90,dark
121,118,71,dark
135,166,247,light
44,0,124,dark
39,76,31,dark
38,61,49,dark
153,210,247,light
178,182,186,light
195,139,138,light
240,193,164,light
162,194,209,light
182,144,237,light
202,208,129,light
110,59,11,dark
76,123,57,dark
146,247,234,light
38,122,35,dark
230,250,236,light
190,187,236,light
97,60,19,dark
88,11,21,dark
249,138,214,light
8,59,38,dark
66,42,78,dark
66,13,78,dark
143,172,205,light
57,126,20,dark
181,168,129,light
53,10,106,dark
232,240,158,light
102,3,107,dark
183,219,176,light
224,199,128,light
251,181,150,light
245,194,248,light
41,53,89,dark
39,7,44,dark
140,232,245,light
182,169,194,light
60,24,70,dark
149,191,185,light
164,153,181,light
169,216,201,light
17,98,121,dark
96,55,10,dark
189,160,178,light
143,194,163,light
48,0,100,dark
22,76,48,dark
12,52,8,dark
126,5,118,dark
1,100,53,dark
197,235,251,light
121,50,81,dark
161,171,243,light
43,58,112,dark
68,114,120,dark
27,104,118,dark
202,142,129,light
60,99,52,dark
129,153,148,light
76,86,2,dark
57,80,10,dark
227,211,163,light
212,155,222,light
108,26,79,dark
12,83,2,dark
212,217,217,light
114,74,120,dark
149,202,197,light
88,69,10,dark
21,10,117,dark
66,32,103,dark
30,101,55,dark
167,246,247,light
141,216,222,light
201,131,238,light
48,62,102,dark
99,27,34,dark
168,167,201,light
194,185,248,light
108,111,25,dark
244,218,152,light
180,247,211,light
27,67,100,dark
169,184,180,light
226,250,198,light
224,144,145,light
62,57,73,dark
181,232,251,light
206,153,180,light
139,144,144,light
190,148,250,light
231,177,166,light
13,22,47,dark
79,49,7,dark
8,114,64,dark
11,91,34,dark
178,228,213,light
119,123,92,dark
136,135,203,light
108,92,33,dark
189,186,215,light
218,202,174,light
161,164,218,light
238,148,139,light
225,143,232,light
149,162,128,light
40,53,73,dark
118,105,11,dark
142,208,249,light
58,113,55,dark
2,7,51,dark
20,110,108,dark
67,34,104,dark
198,252,151,light
127,172,141,light
199,243,231,light
28,1,95,dark
66,38,50,dark
110,80,75,dark
176,233,163,light
8,91,11,dark
246,147,200,light
232,156,234,light
92,27,75,dark
230,143,180,light
225,159,140,light
25,61,66,dark
186,144,143,light
0,35,0,dark
76,70,17,dark
213,161,191,light
119,7,15,dark
37,41,37,dark
32,123,20,dark
109,99,61,dark
201,150,242,light
126,6,93,dark
207,178,223,light
140,156,180,light
189,140,153,light
254,167,233,light
124,17,93,dark
158,211,147,light
231,231,199,light
6,123,94,dark
68,85,110,dark
216,139,251,light
75,61,96,dark
92,56,5,dark
19,10,82,dark
40,35,50,dark
50,83,4,dark
219,195,173,light
85,64,12,dark
11,1,104,dark
11,116,104,dark
242,236,167,light
59,67,9,dark
178,142,159,light
187,227,217,light
204,254,171,light
189,195,237,light
5,59,7,dark
44,37,89,dark
223,224,167,light
232,145,214,light
226,153,239,light
238,158,201,light
68,57,56,dark
151,234,143,light
69,109,53,dark
179,138,153,light
109,94,119,dark
199,244,188,light
136,209,229,light
222,157,137,light
10,117,68,dark
228,182,242,light
23,87,48,dark
10,90,3,dark
48,82,57,dark
235,180,127,light
2,37,51,dark
238,179,220,light
92,116,96,dark
215,150,135,light
163,230,132,light
116,31,126,dark
197,232,227,light
103,32,67,dark
54,54,50,dark
207,220,219,light
3,108,27,dark
144,241,173,light
254,150,225,light
195,127,159,light
117,75,3,dark
241,246,181,light
63,112,18,dark
58,39,25,dark
62,65,37,dark
128,248,208,light
5,94,22,dark
19,60,54,dark
180,192,220,light
245,237,129,light
232,175,159,light
42,105,40,dark
194,233,145,light
239,215,150,light
97,112,26,dark
199,127,199,light
105,77,6,dark
180,192,200,light
43,75,94,dark
19,11,70,dark
75,31,9,dark
172,148,133,light
187,245,229,light
99,42,49,dark
185,168,242,light
169,175,176,light
192,157,178,light
210,149,213,light
30,27,35,dark
193,163,254,light
28,125,6,dark
87,2,49,dark
228,162,159,light
107,48,25,dark
47,6,28,dark
108,62,50,dark
80,62,70,dark
140,141,171,light
11,94,18,dark
142,175,132,light
65,23,32,dark
44,62,0,dark
232,248,164,light
43,20,123,dark
201,249,184,light
41,32,95,dark
30,13,69,dark
156,164,198,light
102,46,24,dark
99,60,16,dark
80,39,22,dark
40,25,73,dark
60,12,121,dark
214,247,228,light
102,46,97,dark
4,50,0,dark
217,196,155,light
160,248,174,light
149,196,196,light
39,96,64,dark
178,161,181,light
78,51,82,dark
88,3,73,dark
4,37,1,dark
166,200,183,light
143,186,201,light
88,44,29,dark
103,74,102,dark
25,5,34,dark
97,83,48,dark
10,49,31,dark
80,42,99,dark
223,217,193,light
76,73,93,dark
75,79,69,dark
220,187,250,light
68,80,55,dark
152,192,235,light
195,130,127,light
83,5,61,dark
47,85,78,dark
159,251,160,light
134,144,171,light
237,196,180,light
203,207,195,light
207,136,133,light
33,88,116,dark
153,251,165,light
95,10,8,dark
79,114,12,dark
153,156,172,light
68,10,125,dark
223,193,245,light
250,233,144,light
180,242,248,light
203,155,239,light
69,7,43,dark
159,213,189,light
23,51,121,dark
51,117,110,dark
46,68,11,dark
122,52,104,dark
235,170,248,light
136,218,148,light
180,246,162,light
41,11,23,dark
109,69,36,dark
167,208,136,light
120,108,26,dark
66,47,95,dark
147,205,178,light
64,116,52,dark
105,117,75,dark
41,52,89,dark
202,226,145,light
100,110,34,dark
147,185,169,light
210,181,145,light
229,247,163,light
95,35,64,dark
121,79,75,dark
121,11,120,dark
173,156,246,light
198,130,223,light
65,15,72,dark
8,11,105,dark
26,37,95,dark
101,65,103,dark
215,232,212,light
218,168,127,light
44,11,4,dark
237,219,187,light
170,190,251,light
177,138,186,light
247,160,169,light
218,192,211,light
190,139,239,light
16,8,75,dark
9,54,74,dark
115,79,31,dark
98,11,86,dark
213,221,229,light
210,128,163,light
207,154,150,light
52,34,85,dark
35,100,34,dark
115,44,4,dark
249,195,216,light
121,84,52,dark
100,65,90,dark
221,233,231,light
57,18,71,dark
188,160,220,light
133,175,250,light
249,247,139,light
115,76,2,dark
80,124,83,dark
229,169,155,light
46,53,16,dark
6,27,56,dark
118,92,73,dark
141,211,252,light
38,75,119,dark
28,99,105,dark
121,25,41,dark
92,16,18,dark
251,208,191,light
123,77,30,dark
44,35,117,dark
75,86,86,dark
125,38,71,dark
226,160,148,light
150,209,150,light
62,32,11,dark
60,73,104,dark
142,226,215,light
244,238,147,light
165,226,172,light
85,62,93,dark
71,123,123,dark
111,51,37,dark
126,65,25,dark
28,5,111,dark
116,64,114,dark
163,176,151,light
110,68,116,dark
95,8,10,dark
125,50,76,dark
2,8,11,dark
28,27,20,dark
16,83,87,dark
98,77,47,dark
28,85,25,dark
3,31,56,dark
251,166,160,light
138,183,130,light
62,0,93,dark
209,199,231,light
53,118,41,dark
29,71,5,dark
203,238,254,light
22,16,52,dark
227,215,200,light
217,222,171,light
180,157,135,light
170,166,180,light
63,38,48,dark
72,42,10,dark
223,213,166,light
97,13,63,dark
198,162,131,light
116,31,24,dark
176,189,229,light
236,217,222,light
105,61,107,dark
57,106,60,dark
48,63,59,dark
162,149,250,light
180,152,179,light
27,40,42,dark
227,195,157,light
217,152,209,light
197,153,149,light
65,90,52,dark
140,236,157,light
103,69,104,dark
214,137,245,light
89,2,36,dark
119,98,102,dark
24,107,44,dark
216,179,155,light
36,112,65,dark
94,58,23,dark
112,60,9,dark
15,90,76,dark
22,117,116,dark
24,14,120,dark
212,201,158,light
170,182,235,light
32,60,4,dark
227,194,243,light
188,141,128,light
161,237,238,light
41,109,37,dark
235,165,152,light
17,92,89,dark
97,108,19,dark
130,138,203,light
50,93,15,dark
56,121,52,dark
102,17,0,dark
84,47,65,dark
100,85,100,dark
54,112,118,dark
35,123,95,dark
127,206,189,light
171,149,254,light
66,57,5,dark
162,231,228,light
127,243,243,light
167,127,205,light
95,9,78,dark
83,122,61,dark
116,85,27,dark
134,207,181,light
204,237,131,light
186,167,199,light
115,66,109,dark
36,82,68,dark
59,6,15,dark
137,253,155,light
34,92,126,dark
51,54,62,dark
237,248,192,light
53,70,64,dark
124,46,64,dark
24,6,95,dark
211,235,186,light
74,64,46,dark
147,143,187,light
79,55,2,dark
151,161,193,light
